school,student_id,test_score,gender,asian,black,hispanic,national,eng_limit,special_ed
Bear Creek,450,100.11906984334586,0,0,0,0,0,0,0
Bear Creek,451,77.52653131607917,0,0,0,1,0,1,0
Bear Creek,452,81.56184509660353,0,0,0,1,0,0,0
Bear Creek,453,107.71434527202484,1,0,1,0,0,0,0
Bear Creek,454,84.62275024091224,1,0,0,1,0,0,0
Bear Creek,455,56.876159815954836,1,0,0,0,0,1,0
Bear Creek,456,50.294324349774286,1,0,0,1,0,1,0
Bear Creek,457,98.46904734739218,1,0,0,0,0,1,0
Bear Creek,458,99.1702964434084,0,1,0,0,0,0,0
Bear Creek,459,130.77975446766357,1,0,0,1,0,0,0
Bear Creek,460,102.63891107682907,0,1,0,0,0,0,0
Bear Creek,461,113.18224922491171,1,0,0,0,0,0,0
Bear Creek,462,102.22331226594326,0,0,0,0,0,0,0
Bear Creek,463,82.09197235976728,1,0,0,1,0,0,0
Bear Creek,464,122.44622533481004,1,0,0,1,0,1,0
Bear Creek,465,81.07182749443145,0,0,0,0,0,0,0
Bear Creek,466,108.00944195811537,1,0,0,1,0,0,0
Bear Creek,467,115.53198144668958,1,0,0,1,0,0,0
Bear Creek,468,126.38708411096047,1,0,1,0,0,0,0
Bear Creek,469,102.34593188374757,1,0,0,0,0,0,0
Bear Creek,470,106.63593111213811,0,0,0,0,0,1,0
Bear Creek,471,78.48711374833297,0,0,0,1,0,0,0
Bear Creek,472,90.05961035472812,1,0,0,0,0,0,0
Bear Creek,473,124.9225247204739,0,0,0,0,1,0,0
Bear Creek,474,94.825469598416,0,0,0,0,0,0,0
Bear Creek,475,109.94680143198893,1,0,0,1,0,0,0
Bear Creek,476,119.53865037522318,1,0,0,1,0,0,0
Bear Creek,477,99.97929659697745,0,0,1,1,0,1,0
Bear Creek,478,147.05539606111518,1,0,1,0,0,0,0
Bear Creek,479,101.36599031259628,0,0,0,0,0,0,0
Bear Creek,480,108.05874356724846,0,0,0,0,0,1,0
Bear Creek,481,77.41592102571371,0,0,0,0,0,0,0
Bear Creek,482,117.12086137879984,0,0,1,0,0,0,0
Bear Creek,483,87.95377553681652,1,0,0,0,0,1,0
Bear Creek,484,115.14668657352127,1,0,0,1,1,1,0
Bear Creek,485,99.9979984297811,1,1,0,0,0,0,0
Bear Creek,486,96.63141285082375,0,0,1,1,0,0,0
Bear Creek,487,86.12841218157634,0,0,0,1,0,0,0
Bear Creek,488,107.71182659348878,0,0,0,0,0,0,0
Bear Creek,489,99.9654084569621,1,0,0,1,1,0,0
Bear Creek,490,128.6229990543703,0,1,0,0,0,0,0
Bear Creek,491,110.563577680937,0,0,0,0,0,0,0
Bear Creek,492,67.59050356471258,0,0,1,0,0,0,0
Bear Creek,493,98.15872476061551,0,0,0,0,0,0,0
Bear Creek,494,61.46878434454291,1,0,0,1,1,1,0
Bear Creek,495,121.38558859769601,0,0,0,0,0,0,0
Bear Creek,496,68.6264820915498,0,0,0,0,0,0,0
Bear Creek,497,65.7808352900464,1,0,1,0,0,1,0
Bear Creek,498,108.95150478428101,1,0,0,1,0,0,0
Bear Creek,499,72.58171653879478,0,0,0,1,0,0,0
Bear Creek,500,65.89306505080091,1,0,0,0,0,0,0
Bear Creek,501,53.036941438859,1,0,1,1,0,1,0
Bear Creek,502,121.86327775464008,0,1,0,1,0,0,0
Bear Creek,503,94.52935146744124,0,0,0,0,0,0,0
Bear Creek,504,111.79446475142457,0,0,0,1,0,0,0
Bear Creek,505,69.08523858242418,1,0,0,1,0,1,0
Bear Creek,506,102.7126946124618,0,0,0,1,0,0,0
Bear Creek,507,64.24722826804945,1,0,0,1,0,1,0
Bear Creek,508,83.40076676448822,0,0,1,0,0,0,0
Bear Creek,509,88.70878913263493,1,0,1,0,0,1,0
Bear Creek,510,78.48519541401741,1,0,0,0,0,1,0
Bear Creek,511,77.69513279185595,1,0,1,1,0,0,0
Bear Creek,512,86.76649255125983,0,0,0,1,0,0,0
Bear Creek,513,109.8004450404563,0,1,1,0,0,0,0
Bear Creek,514,116.52511269497623,1,0,0,0,0,1,0
Bear Creek,515,108.15268745936628,1,0,0,1,0,0,0
Bear Creek,516,82.06906742411998,1,0,0,1,0,1,0
Bear Creek,517,69.68897188563136,0,0,0,0,0,0,0
Bear Creek,518,89.75493740148336,0,0,0,1,0,0,0
Bear Creek,519,109.33071346950138,0,0,0,1,0,0,0
Bear Creek,520,93.18788830664988,0,0,0,1,0,0,0
Bear Creek,521,105.81359701795108,1,0,1,1,0,0,0
Bear Creek,522,87.84342185644259,1,0,0,0,0,0,0
Bear Creek,523,97.01701320001555,1,0,0,1,0,0,0
Bear Creek,524,93.94212472745551,1,0,0,0,0,0,0
Bear Creek,525,92.6525996970985,1,0,0,0,0,0,0
Bear Creek,526,56.21288315266958,0,0,0,0,0,1,0
Bear Creek,527,73.36341650573902,1,0,0,1,0,0,0
Bear Creek,528,109.45158876409307,0,0,1,0,0,0,0
Bear Creek,529,121.82274547897308,0,0,0,0,0,0,0
Bear Creek,530,111.73719794045866,0,1,0,0,0,0,0
Bear Creek,531,95.62751569137082,1,0,0,1,0,0,0
Bear Creek,532,109.34952376981207,0,0,0,0,0,0,0
Bear Creek,533,99.55255927735146,0,0,0,1,0,0,0
Bear Creek,534,117.9504834932632,1,0,0,1,0,0,0
Bear Creek,535,106.08433958978405,1,0,0,0,0,1,0
Bear Creek,536,92.25287406659842,1,0,0,0,0,1,0
Bear Creek,537,91.13902409307043,1,0,0,1,0,0,0
Bear Creek,538,91.73536341831188,0,0,0,0,0,0,0
Bear Creek,539,74.77257022141337,0,0,0,1,0,0,0
Bear Creek,540,97.89466180020855,0,0,0,1,0,0,0
Bear Creek,541,103.35152276416827,1,0,0,0,0,0,0
Bear Creek,542,96.99700293105367,0,0,0,0,0,1,0
Bear Creek,543,52.49304925889516,1,0,0,0,0,1,0
Bear Creek,544,77.55307318070628,1,0,0,0,0,0,0
Bear Creek,545,140.2248190377921,1,0,0,0,0,0,0
Bear Creek,546,121.65746606284141,0,0,0,0,0,0,0
Bear Creek,547,94.65690129023568,1,0,0,1,0,0,0
Bear Creek,548,60.0815568298062,0,0,1,0,0,1,0
Bear Creek,549,70.57720644182142,1,0,0,0,0,1,0
Bear Creek,550,108.1673720611358,1,0,0,0,0,0,0
Bear Creek,551,87.10891251605972,1,0,0,0,0,0,0
Bear Creek,552,141.94457892225356,0,0,0,0,0,0,0
Bear Creek,553,71.10373737743308,0,0,0,1,0,0,0
Bear Creek,554,94.16769707893857,1,0,1,0,0,0,0
Bear Creek,555,96.08108330711151,0,0,0,0,0,1,0
Bear Creek,556,108.17526377755662,1,0,0,1,0,1,0
Bear Creek,557,80.50492563348689,0,0,0,0,0,1,0
Bear Creek,558,85.14625975526396,1,0,1,0,0,1,0
Bear Creek,559,94.88256800292353,1,0,0,1,0,0,0
Bear Creek,560,88.82555008072863,0,0,0,0,0,0,0
Bear Creek,561,93.00151789824974,1,0,0,1,0,1,0
Bear Creek,562,119.46461993437586,1,0,0,0,0,0,0
Bear Creek,563,61.57979405554141,1,0,0,0,0,0,0
Bear Creek,564,120.96579729740695,0,0,0,1,0,0,0
Bear Creek,565,75.3470855751151,1,0,1,1,0,0,0
Bear Creek,566,80.24734276667466,1,0,0,1,0,1,0
Bear Creek,567,109.90557808792575,0,0,0,0,0,0,0
Bear Creek,568,82.93378529829016,1,0,0,0,0,0,0
Bear Creek,569,86.59805858218517,0,0,0,1,0,0,0
Bear Creek,570,104.67318802047714,1,0,1,1,0,1,0
Bear Creek,571,80.78979030841097,1,0,1,0,0,1,0
Bear Creek,572,99.98876352354145,1,0,0,0,0,0,0
Bear Creek,573,95.10797945896267,0,0,0,0,0,0,0
Bear Creek,574,76.72022629929486,0,0,0,0,0,0,0
Bear Creek,575,39.74172506306955,1,0,0,0,0,1,0
Bear Creek,576,67.85745527116998,0,0,0,1,0,0,0
Bear Creek,577,51.82920775370253,0,0,0,1,0,1,0
Bear Creek,578,91.20244882730582,0,1,1,0,0,1,0
Bear Creek,579,93.22710254318808,1,0,0,0,0,0,0
Bear Creek,580,74.52258022595561,1,0,0,1,0,1,0
Bear Creek,581,97.19310523302325,0,0,0,0,0,1,0
Bear Creek,582,68.91675743461663,1,0,0,0,0,1,0
Bear Creek,583,100.37433085790084,0,0,0,0,0,0,0
Bear Creek,584,81.44878110285761,0,0,0,1,0,0,0
Bear Creek,585,100.14626662062595,1,0,0,1,0,1,0
Bear Creek,586,79.51747591922202,0,0,0,1,0,0,0
Bear Creek,587,99.09761749789575,1,0,1,0,0,0,0
Bear Creek,588,76.93273528640788,0,0,0,0,0,1,0
Bear Creek,589,71.51044042711369,0,0,1,0,0,0,0
Bear Creek,590,76.07140898758993,1,0,0,0,0,1,0
Bear Creek,591,151.69681443644916,0,0,0,0,0,0,0
Bear Creek,592,78.3443602862174,0,0,0,0,0,0,0
Bear Creek,593,32.43558971640267,1,0,1,1,0,1,0
Bear Creek,594,122.01685639931155,0,0,0,0,0,0,0
Bear Creek,595,90.14909799966571,0,0,1,1,0,0,0
Bear Creek,596,99.3128993545996,0,0,0,0,0,0,0
Bear Creek,597,111.45366640144782,1,0,0,0,0,0,0
Bear Creek,598,80.16589741213744,0,0,0,0,0,0,0
Bear Creek,599,105.91038724453296,1,1,1,0,0,0,0
Bear Creek,600,101.3635708340241,0,0,0,0,0,0,0
Bear Creek,601,76.7324648502554,1,0,0,1,0,1,0
Bear Creek,602,77.69303184827297,0,0,0,0,0,1,0
Bear Creek,603,82.56267911613214,0,0,0,1,0,0,0
Bear Creek,604,80.95014863886836,0,0,0,0,0,0,0
Bear Creek,605,76.52678638281125,1,0,0,1,0,0,0
Bear Creek,606,105.24771691156023,0,0,1,0,0,0,0
Bear Creek,607,80.48421011419545,1,0,0,0,0,1,0
Bear Creek,608,97.13245490401759,0,0,0,1,0,0,0
Bear Creek,609,82.81963129711181,0,0,0,1,0,0,0
Bear Creek,610,91.97328270320115,1,0,1,0,0,0,0
Bear Creek,611,129.16887000282847,1,0,0,0,0,0,0
Bear Creek,612,118.43040375357987,0,0,0,0,0,0,0
Bear Creek,613,70.9690562267541,0,0,1,0,0,1,0
Bear Creek,614,122.62568876564569,1,0,0,0,0,0,0
Bear Creek,615,96.9947915522337,1,0,0,0,0,0,0
Bear Creek,616,103.97252945348094,0,0,1,1,0,0,0
Bear Creek,617,125.76373825951822,0,0,0,0,0,0,0
Bear Creek,618,94.30469306152335,0,0,0,1,0,0,0
Bear Creek,619,115.70729045868735,1,0,0,0,0,0,0
Bear Creek,620,109.91268973522071,1,0,1,0,0,1,0
Bear Creek,621,62.1808639578844,1,0,0,1,0,1,0
Bear Creek,622,102.98191112959542,1,0,0,1,0,0,0
Bear Creek,623,88.11404368117545,0,0,1,0,0,0,0
Bear Creek,624,90.45056175279736,1,0,0,1,0,1,0
Bear Creek,625,112.81289574738697,1,0,0,0,0,1,0
Bear Creek,626,113.89311119512821,1,0,1,1,0,0,0
Bear Creek,627,77.49204304345753,0,0,0,1,0,0,0
Bear Creek,628,115.61245014393495,0,0,0,0,0,0,0
Bear Creek,629,100.47663739782334,0,0,1,1,0,0,0
Bear Creek,630,106.96341736866682,0,0,0,0,0,0,0
Bear Creek,631,93.00068807571502,1,0,0,0,0,0,0
Bear Creek,632,100.44732584546624,1,0,0,1,0,1,0
Bear Creek,633,77.25637472744081,0,0,0,0,0,1,0
Bear Creek,634,91.42469716286591,0,0,0,1,0,0,0
Bear Creek,635,69.4515847357996,0,0,0,0,0,0,0
Bear Creek,636,97.01941565010694,0,0,0,0,0,0,0
Bear Creek,637,95.95156366847948,1,0,0,0,0,1,0
Bear Creek,638,51.655806902407754,1,0,0,1,0,1,0
Bear Creek,639,74.19115305930131,1,0,0,0,0,1,0
Bear Creek,640,108.1134111880132,0,0,1,0,0,0,0
Bear Creek,641,107.33982002935184,1,0,0,1,0,0,0
Bear Creek,642,94.31565183489114,1,0,0,0,0,1,0
Bear Creek,643,97.24236201090935,0,0,0,0,0,1,0
Bear Creek,644,74.32090070577442,1,0,0,1,0,0,0
Bear Creek,645,115.12623208043186,0,0,0,1,0,0,0
Bear Creek,646,78.68460007078406,0,0,0,1,0,1,0
Bear Creek,647,94.22115353778705,1,0,0,0,0,1,0
Bear Creek,648,82.59827849155732,0,0,0,0,0,1,0
Bear Creek,649,81.2671374306322,0,0,0,0,0,0,0
Bear Creek,650,62.69254971566665,1,0,0,0,0,1,0
Bear Creek,651,120.50562874409385,1,0,0,1,0,0,0
Bear Creek,652,127.8905127244392,1,0,0,0,0,0,0
Bear Creek,653,100.24199902211564,1,0,0,0,0,1,0
Bear Creek,654,59.98362120939083,0,0,0,0,0,1,0
Bear Creek,655,70.44514264185996,0,0,0,0,0,1,0
Bear Creek,656,115.2809148875569,1,0,0,0,0,0,0
Bear Creek,657,56.0856020604582,1,0,0,1,0,1,0
Bear Creek,658,124.52907156681455,1,0,0,1,0,0,0
Bear Creek,659,108.82169151833439,1,0,0,0,0,0,0
Bear Creek,660,67.65078724698583,1,0,1,1,0,1,0
Bear Creek,661,113.68834184837074,1,0,0,0,0,0,0
Bear Creek,662,81.77708760288834,0,0,0,1,0,0,0
Bear Creek,663,85.18772458341193,0,0,0,0,0,1,0
Bear Creek,664,108.26226023685375,1,0,0,0,0,0,0
Bear Creek,665,87.25584116195724,1,0,0,0,0,1,0
Bear Creek,666,103.30067306860379,0,0,1,0,0,0,0
Bear Creek,667,100.47308363136116,1,0,0,0,0,0,0
Bear Creek,668,76.0470795496461,1,0,0,0,0,0,0
Bear Creek,669,71.19099130940934,0,0,0,0,0,1,0
Bear Creek,670,82.81063510533197,1,0,0,0,0,0,0
Bear Creek,671,81.61382585933937,1,1,1,0,0,0,0
Bear Creek,672,95.1958587335388,1,0,0,1,0,0,0
Bear Creek,673,69.39093068059077,0,0,0,1,0,1,0
Bear Creek,674,90.63559523294106,1,0,0,0,0,0,0
Bear Creek,675,109.94427295068479,1,0,0,0,0,1,0
Bear Creek,676,77.57998898902457,0,0,0,0,0,1,0
Bear Creek,677,86.98034080912127,0,0,0,1,0,0,0
Bear Creek,678,90.49036579635207,1,0,0,1,0,0,0
Bear Creek,679,130.67416396940985,1,1,0,0,0,1,0
Bear Creek,680,54.89718900271566,0,0,0,0,0,1,0
Bear Creek,681,100.44918029705381,0,0,0,1,0,0,0
Bear Creek,682,60.62055258898516,0,0,1,1,0,1,0
Bear Creek,683,103.20339621124909,0,0,0,1,0,0,0
Bear Creek,684,84.26514945151257,0,0,0,0,0,0,0
Bear Creek,685,51.25581970311826,1,0,0,1,0,0,0
Bear Creek,686,108.45749956827326,0,0,0,0,0,0,0
Bear Creek,687,37.18494817391842,1,0,0,0,0,1,0
Bear Creek,688,76.97522765522811,1,0,0,0,0,0,0
Bear Creek,689,74.08029082541044,0,0,0,0,0,0,0
Bear Creek,690,107.12504330916488,1,0,0,0,0,0,0
Bear Creek,691,106.00683536081787,0,1,0,1,0,0,0
Bear Creek,692,87.7688552106557,1,0,0,1,0,0,0
Bear Creek,693,87.80526341914711,1,0,0,1,0,0,0
Bear Creek,694,110.5295676180005,1,0,0,0,0,0,0
Bear Creek,695,130.71305022707585,1,0,0,1,0,1,0
Bear Creek,696,112.89488751414522,1,0,0,1,0,0,0
Bear Creek,697,84.39906521159168,0,0,0,0,0,0,0
Bear Creek,698,101.0458843158827,0,0,0,0,0,0,0
Bear Creek,699,132.53259451499702,1,0,0,0,0,0,0
Bear Creek,700,88.32681775622716,1,0,0,0,0,0,0
Bear Creek,701,108.24782347213618,1,1,0,0,0,0,0
Bear Creek,702,84.78199669421441,1,0,0,1,0,0,0
Bear Creek,703,101.27909196400923,1,0,0,0,0,0,0
Bear Creek,704,45.96930257601696,0,0,0,0,0,1,0
Bear Creek,705,129.53915231877312,1,0,0,0,0,0,0
Bear Creek,706,87.80646701550883,0,0,0,0,0,0,0
Bear Creek,707,99.04815504683977,0,0,0,0,0,0,0
Bear Creek,708,106.62951668888282,1,0,0,0,0,0,0
Bear Creek,709,85.39095639962112,1,0,0,1,0,0,0
Bear Creek,710,117.29688137600436,1,0,0,0,0,0,0
Bear Creek,711,77.83721558168303,0,0,0,0,0,1,0
Bear Creek,712,93.11383291790223,1,0,1,1,0,0,0
Bear Creek,713,82.5774497090924,0,0,0,1,0,1,0
Bear Creek,714,105.97410614261312,1,0,0,0,0,0,0
Bear Creek,715,93.49424121091184,1,0,0,1,0,0,0
Bear Creek,716,87.61349934205575,0,0,0,0,0,0,0
Bear Creek,717,121.72577621640261,1,1,0,1,0,0,0
Bear Creek,718,98.731219101397,0,0,0,1,0,0,0
Bear Creek,719,94.67486769996464,1,0,0,0,0,0,0
Bear Creek,720,105.88293952199473,0,0,0,0,0,1,0
Bear Creek,721,100.3540251290534,1,0,0,1,0,0,0
Bear Creek,722,52.48413722514432,0,0,0,0,0,1,0
Bear Creek,723,118.0001942149954,0,0,0,0,0,0,0
Bear Creek,724,79.17039783967347,0,0,0,1,0,0,0
Bear Creek,725,73.24942618273126,0,0,0,0,0,1,0
Bear Creek,726,149.41607305660386,0,0,0,0,0,0,0
Bear Creek,727,112.50441273171778,0,0,0,1,0,1,0
Bear Creek,728,88.0745510397215,1,0,0,0,0,1,0
Bear Creek,729,116.37217853087,0,0,0,0,0,1,0
Bear Creek,730,78.79815220755034,1,0,0,0,0,0,0
Bear Creek,731,122.98233570506233,1,0,0,0,0,0,0
Bear Creek,732,105.23209024979792,0,0,0,0,0,1,0
Bear Creek,733,78.08185818989166,1,0,0,1,0,1,0
Bear Creek,734,66.23108382931538,1,1,0,0,0,1,0
Bear Creek,735,83.323647998765,1,0,0,0,0,1,0
Bear Creek,736,58.7281019953935,0,0,0,1,0,1,0
Bear Creek,737,78.2370165667225,1,0,0,1,0,1,0
Bear Creek,738,68.1118873002536,1,0,0,0,0,1,0
Bear Creek,739,75.96519584873687,0,0,0,0,0,0,0
Bear Creek,740,80.10538436361138,1,0,0,1,0,0,0
Bear Creek,741,83.70094733439313,1,1,1,1,0,0,0
Bear Creek,742,83.06856311328899,1,0,0,1,0,0,0
Bear Creek,743,66.27540221351994,1,0,0,1,0,0,0
Bear Creek,744,96.99959102765533,1,0,0,0,0,0,0
Bear Creek,745,97.70831445657612,1,0,0,0,0,0,0
Bear Creek,746,86.96948747372126,1,0,0,0,0,1,0
Bear Creek,747,120.59130605344536,1,0,0,0,0,0,0
Bear Creek,748,71.22398286565088,0,0,1,1,0,0,0
Bear Creek,749,83.48411301928311,0,0,0,0,0,0,0
Bear Creek,750,67.99925611891987,1,0,0,0,0,0,0
Bear Creek,751,128.3084755343279,0,0,0,1,0,0,0
Bear Creek,752,102.5564333337415,1,0,0,0,0,0,0
Bear Creek,753,109.68226973717113,0,0,0,0,1,0,0
Bear Creek,754,92.3054302565016,1,1,0,0,0,1,0
Bear Creek,755,106.70713573335722,0,0,0,1,0,0,0
Bear Creek,756,88.11726245228087,0,0,0,1,0,1,0
Bear Creek,757,94.44746470677538,1,0,0,1,0,0,0
Bear Creek,758,89.88310045733708,0,0,0,1,0,0,0
Bear Creek,759,93.4814025485659,0,0,0,1,0,0,0
Bear Creek,760,105.59452165204866,1,0,0,1,0,0,0
Bear Creek,761,116.08064560695814,1,0,0,0,0,0,0
Bear Creek,762,108.10624505522183,0,0,0,0,0,0,0
Bear Creek,763,79.33230478196974,1,0,0,0,0,1,0
Bear Creek,764,49.53568734981883,0,0,0,0,0,0,1
Bear Creek,765,68.52949859716686,0,0,1,1,0,1,0
Bear Creek,766,83.37969176629015,1,0,0,0,0,0,0
Bear Creek,767,132.96647452746532,1,0,0,0,0,0,0
Bear Creek,768,111.67077562025342,0,0,0,0,0,0,0
Bear Creek,769,64.8422155836559,0,0,0,1,0,0,0
Bear Creek,770,81.11845551031213,0,0,0,1,0,1,0
Bear Creek,771,77.3529945305308,0,0,0,1,0,0,0
Bear Creek,772,113.75505361057263,0,0,0,1,0,0,0
Bear Creek,773,101.96127652461027,0,0,1,1,0,0,0
Bear Creek,774,96.88029154855137,1,1,0,1,0,0,0
Bear Creek,775,95.29365776975229,0,0,0,0,0,0,0
Bear Creek,776,102.0202225603707,1,0,0,0,0,0,0
Bear Creek,777,111.7847729814138,1,0,0,0,0,1,0
Bear Creek,778,77.48377271028784,0,0,0,1,0,1,0
Bear Creek,779,115.64542206358857,0,0,0,0,0,0,0
Bear Creek,780,116.44722006159438,0,0,0,1,0,0,0
Bear Creek,781,67.40563749337448,0,0,0,0,0,1,0
Bear Creek,782,90.59649183526057,0,0,0,1,0,1,0
Bear Creek,783,72.12944191045622,0,0,0,0,0,0,0
Bear Creek,784,44.51425122821777,0,1,1,0,0,1,0
Bear Creek,785,130.51394465569535,0,0,0,0,0,0,0
Bear Creek,786,40.32684546110223,0,0,0,1,1,1,0
Bear Creek,787,137.97043828123998,0,0,0,0,0,0,0
Bear Creek,788,83.76846489804923,1,0,0,0,0,0,0
Bear Creek,789,82.93019043474527,0,0,0,1,0,0,0
Bear Creek,790,107.22796415133887,1,1,0,0,0,0,0
Bear Creek,791,77.66899428253389,1,0,0,1,0,0,0
Bear Creek,792,120.6165156089895,1,0,0,0,0,0,0
Bear Creek,793,126.42788538919774,1,0,0,1,0,0,0
Bear Creek,794,72.49181733783728,0,0,0,0,0,0,0
Bear Creek,795,56.44119196861678,0,0,0,1,0,1,0
Bear Creek,796,108.96188666545996,1,0,0,1,0,0,0
Bear Creek,797,84.96373058532586,0,0,0,1,0,0,0
Bear Creek,798,104.54779166909044,0,0,0,0,1,0,0
Bear Creek,799,104.93676575309358,0,0,0,0,0,0,0
Bear Creek,800,87.36905199454915,1,0,0,1,0,0,0
Bear Creek,801,91.86859926634934,1,0,0,1,0,1,0
Bear Creek,802,86.93747406961198,0,0,1,0,0,0,0
Bear Creek,803,116.42066179621759,0,0,0,1,0,0,0
Bear Creek,804,51.60090132450426,1,0,0,0,0,0,0
Bear Creek,805,60.795353351360475,0,0,0,0,0,1,0
Bear Creek,806,81.42029425957185,1,0,0,0,0,1,0
Bear Creek,807,116.12905034026848,1,0,0,0,0,0,0
Bear Creek,808,104.40423167577148,1,0,0,1,0,1,0
Bear Creek,809,127.61939084074126,1,1,0,1,0,0,0
Bear Creek,810,80.24424139868078,0,0,0,0,0,0,0
Bear Creek,811,62.36135694541907,1,0,0,0,0,1,0
Bear Creek,812,90.96534652760535,1,0,0,0,0,1,0
Bear Creek,813,103.76653773085226,1,0,1,0,0,0,0
Bear Creek,814,55.96209028869267,1,1,0,1,0,0,0
Bear Creek,815,116.1039294558141,1,0,0,0,0,0,0
Bear Creek,816,114.90392204581404,0,0,0,1,0,0,0
Bear Creek,817,69.77290939317584,1,0,0,1,0,0,0
Bear Creek,818,85.3118841142326,1,0,0,0,0,0,0
Bear Creek,819,90.52879106302102,0,0,0,0,0,0,0
Bear Creek,820,117.31036427478182,0,0,0,1,1,0,0
Bear Creek,821,94.9744223789145,0,0,0,0,0,0,0
Bear Creek,822,135.2849951251958,1,0,0,0,0,0,0
Bear Creek,823,91.5022768710555,0,0,0,1,0,0,0
Bear Creek,824,99.87510631517237,0,0,1,1,0,0,0
Bear Creek,825,141.7684320941966,1,0,0,1,0,0,0
Bear Creek,826,95.21224578688359,0,0,0,1,0,0,0
Bear Creek,827,68.83618212184597,1,1,1,0,0,1,0
Bear Creek,828,101.80594384779731,1,0,0,0,0,0,0
Bear Creek,829,103.02463997698878,1,0,0,1,0,0,0
Bear Creek,830,133.57126330324297,1,0,0,0,0,0,0
Bear Creek,831,106.18654573895279,0,0,0,0,0,0,0
Bear Creek,832,90.55150495738903,1,0,1,0,0,0,0
Bear Creek,833,109.27140559601031,0,0,0,1,0,0,0
Bear Creek,834,87.64586258648775,1,0,1,0,0,1,0
Bear Creek,835,53.19715841865233,0,0,0,0,0,1,0
Bear Creek,836,100.03711266975007,1,0,0,1,0,0,0
Bear Creek,837,130.84045190027308,1,0,0,0,0,0,0
Bear Creek,838,69.39621834041101,1,0,0,1,0,1,0
Bear Creek,839,69.11328726321322,1,0,1,1,0,1,0
Bear Creek,840,124.4977042655087,1,0,0,0,0,0,0
Bear Creek,841,102.86607848932698,1,0,0,0,0,0,0
Bear Creek,842,82.0402272596307,0,0,0,0,0,0,0
Bear Creek,843,87.01075229170127,1,0,1,1,0,0,0
Bear Creek,844,121.46924771778222,0,0,0,1,0,0,0
Bear Creek,845,98.79471165951972,1,0,0,0,0,0,0
Bear Creek,846,84.38259979640476,1,0,0,0,0,1,0
Bear Creek,847,95.6694369498826,0,0,0,0,0,0,0
Bear Creek,848,58.109238050392136,0,0,0,0,0,1,0
Bear Creek,849,117.93310729316693,0,0,0,0,0,0,0
Bear Creek,850,97.99932575973646,0,0,1,0,0,0,0
Bear Creek,851,76.5982911170274,0,0,0,1,0,0,0
Bear Creek,852,75.37624663541148,1,0,0,1,0,0,0
Bear Creek,853,77.17359131653338,1,0,0,1,0,0,0
Bear Creek,854,118.56782899274066,1,0,0,0,0,0,0
Bear Creek,855,90.89551549768011,0,0,0,0,0,0,0
Bear Creek,856,87.17710790588974,1,0,1,0,0,0,0
Bear Creek,857,89.52757978530131,1,0,0,0,0,0,0
Bear Creek,858,84.98070857788794,0,0,0,1,0,1,0
Bear Creek,859,4.414099276077163,1,0,1,1,0,1,1
Bear Creek,860,93.96708485881231,1,0,0,0,0,0,0
Bear Creek,861,117.73916916228447,1,0,0,0,0,0,0
Bear Creek,862,83.95215095344872,0,0,0,1,0,1,0
Bear Creek,863,97.5150218136333,0,0,0,0,0,0,0
Bear Creek,864,104.66770644401437,0,0,0,0,0,0,0
Bear Creek,865,106.74013016245974,1,0,0,0,0,0,0
Bear Creek,866,84.39824493398145,1,1,1,0,0,1,0
Bear Creek,867,70.42222312532367,0,0,0,1,0,1,0
Bear Creek,868,98.5185578095805,1,0,0,1,0,0,0
Bear Creek,869,101.96283468057301,1,0,0,0,0,0,0
Bear Creek,870,92.59139262381089,0,0,0,1,0,0,0
Bear Creek,871,92.06315846480325,1,0,0,0,0,1,0
Bear Creek,872,100.37774878563356,0,0,0,0,0,0,0
Bear Creek,873,95.00515708456696,1,0,0,0,1,1,0
Bear Creek,874,73.7659113404449,1,0,1,0,0,1,0
Bear Creek,875,61.30466335561697,0,0,0,0,0,1,0
Bear Creek,876,97.33782484151125,1,1,0,0,0,1,0
Bear Creek,877,94.56275432559848,1,0,0,0,0,0,0
Bear Creek,878,90.97035937516563,0,1,0,0,0,0,0
Bear Creek,879,111.32826456149321,1,0,0,0,0,0,0
Bear Creek,880,99.82179827528218,1,0,0,1,0,0,0
Bear Creek,881,94.38777448102057,0,0,0,0,0,0,0
Bear Creek,882,126.71706566095413,1,0,0,0,0,0,0
Bear Creek,883,79.78445221218284,1,0,0,0,0,0,0
Bear Creek,884,101.98006420808508,0,0,0,0,0,0,0
Bear Creek,885,114.77921273554746,1,1,0,0,0,0,0
Bear Creek,886,98.51354631227072,0,0,0,1,0,1,0
Bear Creek,887,63.315680720687666,0,0,0,0,0,1,0
Bear Creek,888,106.42324939679038,1,0,0,1,0,0,0
Bear Creek,889,136.48213540950962,0,0,0,1,0,0,0
Bear Creek,890,87.33623594771785,1,0,0,0,0,0,0
Bear Creek,891,92.67701027551212,0,0,0,1,0,0,0
Bear Creek,892,86.25715703188837,1,0,0,0,0,0,0
Bear Creek,893,101.25760433529486,0,0,0,0,0,0,0
Bear Creek,894,64.81046717062863,1,0,0,0,0,1,0
Bear Creek,895,83.56822555048682,1,0,1,1,0,0,0
Bear Creek,896,95.18955344035099,1,0,1,0,0,1,0
Bear Creek,897,70.01866896925881,0,0,0,1,0,0,0
Bear Creek,898,93.14257575096525,0,0,0,0,0,0,0
Bear Creek,899,85.8099356045905,0,0,0,0,0,1,0
